"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000147586",468.772552756413,0.12537663136243,0.130761701735339,0.958817679018828,0.337650601389821,0.680115591432423
"ENSG00000147588",1.78960131050542,1.33331150289795,1.65698550594988,0.804660932826701,0.421015369605221,NA
"ENSG00000147592",170.626703879512,0.252349572000742,0.177978442824756,1.41786593924307,0.156229908288266,0.48091183902792
"ENSG00000147596",1.59165119298193,-0.477628419958843,1.74196197181762,-0.274189923595444,0.7839386713093,NA
"ENSG00000147601",148.58729448272,-0.177657700236105,0.185391953131654,-0.95828161489805,0.337920772018042,0.680158697756301
"ENSG00000147604",6682.72180727123,-0.00357643335733899,0.0814732916943419,-0.0438970033364611,0.964986503991224,0.991240402795591
"ENSG00000147606",2.96846076091898,-0.623224336410419,1.40274886043396,-0.444287893570354,0.656834452933188,NA
"ENSG00000147614",4.07048152314552,1.98642670927376,1.22148012352974,1.62624562693131,0.103897413463742,NA
"ENSG00000147642",37.791493303764,0.92864707136178,0.421538940485697,2.20299237430306,0.0275952861218241,NA
"ENSG00000147649",1077.88989198397,-0.359532379739492,0.103423846979471,-3.47630058482407,0.000508382145138426,0.0129643083175988
"ENSG00000147650",196.141186739316,-0.198542822900482,0.167276591651779,-1.18691336869052,0.235261793541388,0.58540586056242
"ENSG00000147654",332.581673747381,-0.0336352521099923,0.144134301922845,-0.233360495463442,0.815481486425294,0.944003658919854
"ENSG00000147669",147.710276341627,-0.113303155596851,0.188978456547814,-0.599555937045045,0.548802220323086,0.819817422514068
"ENSG00000147677",2033.11171695446,-0.0892524834898253,0.0882854637582428,-1.0109533290127,0.312038767907949,0.658323980464696
"ENSG00000147679",108.224326357446,-0.160223015094309,0.224616328744481,-0.713318644240579,0.475648603011352,0.781262612681134
"ENSG00000147684",6236.28546973112,0.154149025094456,0.0897321922060417,1.71787873788374,0.085818735786468,0.345952078612047
"ENSG00000147687",212.691071806021,0.1883499186383,0.176602823747599,1.06651702753909,0.286189985618616,0.633462475865994
"ENSG00000147697",259.138080395305,-0.0993717986919031,0.216435517695633,-0.459128888594185,0.646141612565969,0.871882434497566
"ENSG00000147724",3.83766294805257,0.428502067788401,1.0831189251357,0.395618669237743,0.692386362417295,NA
"ENSG00000147789",289.592799857479,-0.258495068246418,0.143120992833179,-1.80612964687661,0.070898090919758,0.310407274722946
"ENSG00000147799",19.8850020395971,0.318283000434913,0.487224901814026,0.653256841450196,0.513590710970437,NA
"ENSG00000147804",33.9955000745041,0.0729652944017297,0.349394859346366,0.208833336982205,0.834578345914177,NA
"ENSG00000147813",286.416298105343,-0.0688660623126208,0.1568274142789,-0.439120051996459,0.660574550366235,0.879618837994913
"ENSG00000147852",1390.13168883353,-0.0188217067481098,0.113355048388435,-0.16604206884208,0.868123843510298,0.960397491747974
"ENSG00000147853",2489.15683194684,0.112205931927078,0.0892782557344885,1.2568114262982,0.208821927511253,0.552232924420998
"ENSG00000147854",194.785644041338,-0.238588959419124,0.164221309939206,-1.45285017825914,0.146265356459974,0.464139355924737
"ENSG00000147862",1078.83107387192,-0.0132039051864486,0.103921673941244,-0.127056317375275,0.898895824864038,0.973923775954904
"ENSG00000147872",1680.11589915498,-0.24243479017032,0.1033474891964,-2.34582177134077,0.0189851834110712,0.147333734420196
"ENSG00000147874",101.045958108615,-0.0555643910187852,0.213720583616513,-0.259986146764817,0.794874459540562,0.936933365272426
"ENSG00000147883",105.461181701879,0.035491655610577,0.239734494917161,0.148045677043017,0.882306720324643,0.967075512274753
"ENSG00000147889",1.04960063338602,0.975775807781951,2.26234651365805,0.431311384834764,0.666241973374597,NA
"ENSG00000147894",89.2480864935139,0.0275555223184291,0.226904489456959,0.12144106264436,0.903341694256368,0.974980696374923
"ENSG00000147905",56.2761286533583,-0.0597495717255081,0.294164778105991,-0.203115995430219,0.839044369771073,0.951058316938321
"ENSG00000147912",483.041462646921,0.257272774281725,0.120934298228946,2.12737641884414,0.0333888198490869,0.204584345809456
"ENSG00000147955",153.379995937157,-0.149161906763929,0.182252265165191,-0.818436504088061,0.413107984771975,0.73576154663969
"ENSG00000147996",124.475241299019,0.218241735743251,0.213480251334044,1.02230409782382,0.306636994356066,0.653826368932729
"ENSG00000148019",101.228187379523,-0.0727191756202566,0.228450116605941,-0.318315335971973,0.7502457524284,0.920259897375186
"ENSG00000148053",74.2526078465534,0.128118953622695,0.290412816469384,0.441161499620666,0.65909608337829,0.878346995546876
"ENSG00000148057",18.1183524376211,0.791168605978726,0.48980472592984,1.61527352451894,0.106251474444517,NA
"ENSG00000148082",12.389339540932,0.211951140954105,0.568725744414556,0.372677240367036,0.709388677660337,NA
"ENSG00000148090",249.985617995061,0.119211613478317,0.150970153430691,0.789636963130242,0.42973981500472,0.748623153914789
"ENSG00000148110",168.14816800763,-0.038032831253277,0.174785950955766,-0.217596614861237,0.827743422247457,0.947957555677606
"ENSG00000148120",1671.4195509104,0.25397302834592,0.103724975835934,2.44852337924512,0.0143443120467168,0.123253327558367
"ENSG00000148143",471.806926505005,-0.244497541180145,0.157620011978245,-1.55118336885986,0.120857746569315,0.419598515753116
"ENSG00000148153",124.904709862683,0.0148990277093511,0.198016720301628,0.0752412608725984,0.940022755948293,0.984644561708882
"ENSG00000148154",50.2518628300863,-0.306416678861202,0.303398177214587,-1.00994897752626,0.312519735651555,0.658622192594858
"ENSG00000148158",59.589898965869,-0.143877741850155,0.297494877955952,-0.48363098833405,0.628647778401601,0.8633959994503
"ENSG00000148175",821.137700069914,0.27487151473585,0.109090853136567,2.51965684411459,0.0117469292650614,0.109040704985853
"ENSG00000148180",6215.72169881544,0.132085490105921,0.113928802472695,1.15936872186098,0.246305920548662,0.595927369297322
"ENSG00000148187",500.326840215333,0.0759982338162209,0.116391356496743,0.652954275160007,0.513785757004849,0.801335773164194
"ENSG00000148200",65.7443696324104,-0.0051134675421712,0.283443162374662,-0.0180405394130203,0.985606512891298,0.995299017013154
"ENSG00000148218",536.483497044262,-0.00857135772911896,0.123022370448077,-0.0696731634896974,0.944453802292033,0.986395260487018
"ENSG00000148219",93.3256908652275,-0.0917436188507459,0.24148896006302,-0.379908128416323,0.704013613331381,0.90074386687202
"ENSG00000148225",68.5562134401252,0.0926477098174056,0.265980707163208,0.348324924786955,0.727596177248143,0.910748933255688
"ENSG00000148229",692.005157986388,-0.0607911314838931,0.115248608378266,-0.527478225892028,0.597861533250083,0.848994381270429
"ENSG00000148248",871.768046803774,-0.0445102676746222,0.102245568746641,-0.435327107279496,0.663325011604994,0.881073700472508
"ENSG00000148288",35.4944001318514,0.231596411404711,0.377903715855991,0.612845022918395,0.539978817798274,NA
"ENSG00000148290",399.011850051682,0.225136589438684,0.127071828440167,1.77172700040821,0.0764398853993866,0.325485050713938
"ENSG00000148291",108.628387849034,0.171287307632889,0.207425325454897,0.825778179483362,0.408929934269612,0.733312818544713
"ENSG00000148296",476.192448173168,-0.0815119424685595,0.119507694825079,-0.682064385794293,0.495198239072823,0.791838093046403
